id,provider,model_id,secondary_metric_name,secondary_metric_score
112,anthropic,claude-haiku-4-5-20251001,bleu_fallback,15.15440092632572
113,anthropic,claude-haiku-4-5-20251001,bleu_fallback,53.3167536340577
114,anthropic,claude-haiku-4-5-20251001,bleu_fallback,57.83569866465144
115,anthropic,claude-haiku-4-5-20251001,bleu_fallback,11.933379716552494
116,anthropic,claude-haiku-4-5-20251001,bleu_fallback,33.38497304403143
117,anthropic,claude-haiku-4-5-20251001,bleu_fallback,27.080524311589805
118,anthropic,claude-haiku-4-5-20251001,bleu_fallback,13.648278497022448
119,anthropic,claude-haiku-4-5-20251001,bleu_fallback,13.834368456410946
120,anthropic,claude-haiku-4-5-20251001,bleu_fallback,18.675436145017766
121,anthropic,claude-haiku-4-5-20251001,bleu_fallback,26.298046750674846
122,anthropic,claude-haiku-4-5-20251001,bleu_fallback,21.75549421500741
123,anthropic,claude-haiku-4-5-20251001,bleu_fallback,34.66806371753173
124,anthropic,claude-haiku-4-5-20251001,bleu_fallback,17.846877279661648
125,anthropic,claude-haiku-4-5-20251001,bleu_fallback,17.70204269468799
126,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.913765521398126
127,anthropic,claude-haiku-4-5-20251001,bleu_fallback,38.8287115531722
128,anthropic,claude-haiku-4-5-20251001,bleu_fallback,14.57866835471953
129,anthropic,claude-haiku-4-5-20251001,bleu_fallback,55.03212081491043
130,anthropic,claude-haiku-4-5-20251001,bleu_fallback,28.39386236203757
131,anthropic,claude-haiku-4-5-20251001,bleu_fallback,20.53471463644057
132,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.549161846379198
133,anthropic,claude-haiku-4-5-20251001,bleu_fallback,17.423472443716534
134,anthropic,claude-haiku-4-5-20251001,bleu_fallback,24.979117342213524
135,anthropic,claude-haiku-4-5-20251001,bleu_fallback,40.53746225697867
136,anthropic,claude-haiku-4-5-20251001,bleu_fallback,9.129125748664144
137,anthropic,claude-haiku-4-5-20251001,bleu_fallback,42.96943523820147
138,anthropic,claude-haiku-4-5-20251001,bleu_fallback,3.9253456897493937
139,anthropic,claude-haiku-4-5-20251001,bleu_fallback,6.567274736060396
140,anthropic,claude-haiku-4-5-20251001,bleu_fallback,36.524987226967504
141,anthropic,claude-haiku-4-5-20251001,bleu_fallback,66.06328636027612
142,anthropic,claude-haiku-4-5-20251001,bleu_fallback,7.809849842300641
143,anthropic,claude-haiku-4-5-20251001,bleu_fallback,29.84745896009822
144,anthropic,claude-haiku-4-5-20251001,bleu_fallback,11.783514705630228
145,anthropic,claude-haiku-4-5-20251001,bleu_fallback,15.73320614126865
146,anthropic,claude-haiku-4-5-20251001,bleu_fallback,13.380161378318954
147,anthropic,claude-haiku-4-5-20251001,bleu_fallback,29.28298013714698
148,anthropic,claude-haiku-4-5-20251001,bleu_fallback,2.8398387225677895
149,anthropic,claude-haiku-4-5-20251001,bleu_fallback,56.33876914330443
150,anthropic,claude-haiku-4-5-20251001,bleu_fallback,14.879641171245488
151,anthropic,claude-haiku-4-5-20251001,bleu_fallback,20.556680845025987
152,anthropic,claude-haiku-4-5-20251001,bleu_fallback,38.225495406247695
153,anthropic,claude-haiku-4-5-20251001,bleu_fallback,3.737437943747671
154,anthropic,claude-haiku-4-5-20251001,bleu_fallback,6.609199691337808
155,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.442395746854904
156,anthropic,claude-haiku-4-5-20251001,bleu_fallback,29.224875635117815
157,anthropic,claude-haiku-4-5-20251001,bleu_fallback,53.48259312838876
158,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.874286287450102
159,anthropic,claude-haiku-4-5-20251001,bleu_fallback,7.528851430380733
160,anthropic,claude-haiku-4-5-20251001,bleu_fallback,48.892302243490086
161,anthropic,claude-haiku-4-5-20251001,bleu_fallback,77.95149903947966
162,anthropic,claude-haiku-4-5-20251001,bleu_fallback,45.72313446186435
163,anthropic,claude-haiku-4-5-20251001,bleu_fallback,65.80370064762461
164,anthropic,claude-haiku-4-5-20251001,bleu_fallback,19.33468431429113
165,anthropic,claude-haiku-4-5-20251001,bleu_fallback,12.03921753741131
166,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.65910170176664
167,anthropic,claude-haiku-4-5-20251001,bleu_fallback,42.7287006396234
168,anthropic,claude-haiku-4-5-20251001,bleu_fallback,19.43383492218561
169,anthropic,claude-haiku-4-5-20251001,bleu_fallback,28.973377814534846
170,anthropic,claude-haiku-4-5-20251001,bleu_fallback,24.0785655451027
171,anthropic,claude-haiku-4-5-20251001,bleu_fallback,25.21772737255402
172,anthropic,claude-haiku-4-5-20251001,bleu_fallback,31.988034573230674
173,anthropic,claude-haiku-4-5-20251001,bleu_fallback,27.534765745159184
174,anthropic,claude-haiku-4-5-20251001,bleu_fallback,27.768190272719007
175,anthropic,claude-haiku-4-5-20251001,bleu_fallback,13.08029223371394
176,anthropic,claude-haiku-4-5-20251001,bleu_fallback,50.7196093945688
177,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.225964699966553
178,anthropic,claude-haiku-4-5-20251001,bleu_fallback,5.255923420816887
179,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.447773742536654
180,anthropic,claude-haiku-4-5-20251001,bleu_fallback,67.80814773941113
181,anthropic,claude-haiku-4-5-20251001,bleu_fallback,34.268263793198
182,anthropic,claude-haiku-4-5-20251001,bleu_fallback,17.04921280749691
183,anthropic,claude-haiku-4-5-20251001,bleu_fallback,33.964152599720286
184,anthropic,claude-haiku-4-5-20251001,bleu_fallback,40.52127766461668
185,anthropic,claude-haiku-4-5-20251001,bleu_fallback,39.215746427218605
186,anthropic,claude-haiku-4-5-20251001,bleu_fallback,49.1757477526613
187,anthropic,claude-haiku-4-5-20251001,bleu_fallback,20.523865283328494
188,anthropic,claude-haiku-4-5-20251001,bleu_fallback,13.230383779255613
189,anthropic,claude-haiku-4-5-20251001,bleu_fallback,36.88939732334405
190,anthropic,claude-haiku-4-5-20251001,bleu_fallback,38.8287115531722
191,anthropic,claude-haiku-4-5-20251001,bleu_fallback,20.772794588721627
192,anthropic,claude-haiku-4-5-20251001,bleu_fallback,58.914364840269826
193,anthropic,claude-haiku-4-5-20251001,bleu_fallback,86.33400213704509
194,anthropic,claude-haiku-4-5-20251001,bleu_fallback,33.84580074476167
195,anthropic,claude-haiku-4-5-20251001,bleu_fallback,47.037095938668976
196,anthropic,claude-haiku-4-5-20251001,bleu_fallback,10.571070857151538
197,anthropic,claude-haiku-4-5-20251001,bleu_fallback,59.460355750136046
198,anthropic,claude-haiku-4-5-20251001,bleu_fallback,14.058533129758727
199,anthropic,claude-haiku-4-5-20251001,bleu_fallback,22.894156860669913
200,anthropic,claude-haiku-4-5-20251001,bleu_fallback,33.82657819986721
201,anthropic,claude-haiku-4-5-20251001,bleu_fallback,72.71648621286582
202,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.491575568657404
203,anthropic,claude-haiku-4-5-20251001,bleu_fallback,36.82139814519001
204,anthropic,claude-haiku-4-5-20251001,bleu_fallback,53.37461237749346
205,anthropic,claude-haiku-4-5-20251001,bleu_fallback,36.65882729601238
206,anthropic,claude-haiku-4-5-20251001,bleu_fallback,5.589608433642192
207,anthropic,claude-haiku-4-5-20251001,bleu_fallback,14.23071532720465
208,anthropic,claude-haiku-4-5-20251001,bleu_fallback,6.9473931191210605
209,anthropic,claude-haiku-4-5-20251001,bleu_fallback,13.834368456410946
210,anthropic,claude-haiku-4-5-20251001,bleu_fallback,5.3990167242108145
211,anthropic,claude-haiku-4-5-20251001,bleu_fallback,24.002604944926873
212,anthropic,claude-haiku-4-5-20251001,bleu_fallback,12.549310621989482
213,anthropic,claude-haiku-4-5-20251001,bleu_fallback,11.306082351602983
214,anthropic,claude-haiku-4-5-20251001,bleu_fallback,21.82916880448188
215,anthropic,claude-haiku-4-5-20251001,bleu_fallback,16.51582159006904
216,anthropic,claude-haiku-4-5-20251001,bleu_fallback,26.96698152099016
217,anthropic,claude-haiku-4-5-20251001,bleu_fallback,11.339582221952005
218,anthropic,claude-haiku-4-5-20251001,bleu_fallback,25.600350588999202
219,anthropic,claude-haiku-4-5-20251001,bleu_fallback,18.879521773374403
220,anthropic,claude-haiku-4-5-20251001,bleu_fallback,23.36520061115644
221,anthropic,claude-haiku-4-5-20251001,bleu_fallback,20.76047003130265
222,anthropic,claude-haiku-4-5-20251001,bleu_fallback,14.535768424205482
223,anthropic,claude-haiku-4-5-20251001,bleu_fallback,2.758343404975563
224,anthropic,claude-haiku-4-5-20251001,bleu_fallback,55.48581090137994
225,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.054496384843702
226,anthropic,claude-haiku-4-5-20251001,bleu_fallback,52.53819788848316
227,anthropic,claude-haiku-4-5-20251001,bleu_fallback,58.73949094699213
228,anthropic,claude-haiku-4-5-20251001,bleu_fallback,30.601892094116252
229,anthropic,claude-haiku-4-5-20251001,bleu_fallback,11.337483886325327
230,anthropic,claude-haiku-4-5-20251001,bleu_fallback,0.3549008366602817
231,anthropic,claude-haiku-4-5-20251001,bleu_fallback,51.68274638299409
232,anthropic,claude-haiku-4-5-20251001,bleu_fallback,100.00000000000004
233,anthropic,claude-haiku-4-5-20251001,bleu_fallback,49.263163390229664
234,anthropic,claude-haiku-4-5-20251001,bleu_fallback,6.27465531099474
235,anthropic,claude-haiku-4-5-20251001,bleu_fallback,9.669265690880861
236,anthropic,claude-haiku-4-5-20251001,bleu_fallback,43.71574283724134
237,anthropic,claude-haiku-4-5-20251001,bleu_fallback,12.982679446701692
238,anthropic,claude-haiku-4-5-20251001,bleu_fallback,34.3474109153205
239,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.175415561574823
240,anthropic,claude-haiku-4-5-20251001,bleu_fallback,19.342909091466392
241,anthropic,claude-haiku-4-5-20251001,bleu_fallback,65.27978713937651
242,anthropic,claude-haiku-4-5-20251001,bleu_fallback,24.71244254525358
243,anthropic,claude-haiku-4-5-20251001,bleu_fallback,11.154288433080788
244,anthropic,claude-haiku-4-5-20251001,bleu_fallback,43.35160216367054
245,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.44458779458587
246,anthropic,claude-haiku-4-5-20251001,bleu_fallback,27.09198854675628
247,anthropic,claude-haiku-4-5-20251001,bleu_fallback,27.744446625375915
248,anthropic,claude-haiku-4-5-20251001,bleu_fallback,5.065796399195239
249,anthropic,claude-haiku-4-5-20251001,bleu_fallback,27.249745234058675
250,anthropic,claude-haiku-4-5-20251001,bleu_fallback,10.005348126186979
251,anthropic,claude-haiku-4-5-20251001,bleu_fallback,43.59019063697731
252,anthropic,claude-haiku-4-5-20251001,bleu_fallback,15.245978266016232
253,anthropic,claude-haiku-4-5-20251001,bleu_fallback,47.364158261679506
254,anthropic,claude-haiku-4-5-20251001,bleu_fallback,9.980099403873663
255,anthropic,claude-haiku-4-5-20251001,bleu_fallback,52.960749334062214
256,anthropic,claude-haiku-4-5-20251001,bleu_fallback,33.8796999974464
257,anthropic,claude-haiku-4-5-20251001,bleu_fallback,60.51475274955804
258,anthropic,claude-haiku-4-5-20251001,bleu_fallback,9.153013214364877
259,anthropic,claude-haiku-4-5-20251001,bleu_fallback,48.892302243490086
260,anthropic,claude-haiku-4-5-20251001,bleu_fallback,16.849909440557063
261,anthropic,claude-haiku-4-5-20251001,bleu_fallback,10.68977543163613
262,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.388695821090426
263,anthropic,claude-haiku-4-5-20251001,bleu_fallback,19.850823739068115
264,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.606119900909883
265,anthropic,claude-haiku-4-5-20251001,bleu_fallback,40.712207755530656
266,anthropic,claude-haiku-4-5-20251001,bleu_fallback,9.238430210261097
267,anthropic,claude-haiku-4-5-20251001,bleu_fallback,49.20147270409041
268,anthropic,claude-haiku-4-5-20251001,bleu_fallback,44.47608928410893
269,anthropic,claude-haiku-4-5-20251001,bleu_fallback,32.17816920929974
270,anthropic,claude-haiku-4-5-20251001,bleu_fallback,59.08871032231054
271,anthropic,claude-haiku-4-5-20251001,bleu_fallback,6.168456537895405
272,anthropic,claude-haiku-4-5-20251001,bleu_fallback,12.160935380276085
273,anthropic,claude-haiku-4-5-20251001,bleu_fallback,46.200811674205134
274,anthropic,claude-haiku-4-5-20251001,bleu_fallback,45.258880078905584
275,anthropic,claude-haiku-4-5-20251001,bleu_fallback,17.200673466668952
276,anthropic,claude-haiku-4-5-20251001,bleu_fallback,37.79635286696042
277,anthropic,claude-haiku-4-5-20251001,bleu_fallback,21.77147328873498
278,anthropic,claude-haiku-4-5-20251001,bleu_fallback,79.55788351061581
279,anthropic,claude-haiku-4-5-20251001,bleu_fallback,1.3916876033168308
280,anthropic,claude-haiku-4-5-20251001,bleu_fallback,21.67183006379162
281,anthropic,claude-haiku-4-5-20251001,bleu_fallback,24.835544747181203
282,anthropic,claude-haiku-4-5-20251001,bleu_fallback,20.67862496360749
283,anthropic,claude-haiku-4-5-20251001,bleu_fallback,57.37774096497976
284,anthropic,claude-haiku-4-5-20251001,bleu_fallback,22.511860286253288
285,anthropic,claude-haiku-4-5-20251001,bleu_fallback,54.26924329239604
286,anthropic,claude-haiku-4-5-20251001,bleu_fallback,18.77374998302472
287,anthropic,claude-haiku-4-5-20251001,bleu_fallback,22.15212161545071
288,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.015927649132236
289,anthropic,claude-haiku-4-5-20251001,bleu_fallback,58.62174205424068
290,anthropic,claude-haiku-4-5-20251001,bleu_fallback,27.133959220280012
291,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.199688916946862
292,anthropic,claude-haiku-4-5-20251001,bleu_fallback,54.82126900380584
293,anthropic,claude-haiku-4-5-20251001,bleu_fallback,34.613358631405696
294,anthropic,claude-haiku-4-5-20251001,bleu_fallback,13.380161378318954
295,anthropic,claude-haiku-4-5-20251001,bleu_fallback,43.167001068522524
296,anthropic,claude-haiku-4-5-20251001,bleu_fallback,40.04456831424889
297,anthropic,claude-haiku-4-5-20251001,bleu_fallback,3.435488317233919
298,anthropic,claude-haiku-4-5-20251001,bleu_fallback,43.47208719449914
299,anthropic,claude-haiku-4-5-20251001,bleu_fallback,58.79423696731584
300,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.606119900909883
301,anthropic,claude-haiku-4-5-20251001,bleu_fallback,61.47881529512643
302,anthropic,claude-haiku-4-5-20251001,bleu_fallback,53.540631838984936
303,anthropic,claude-haiku-4-5-20251001,bleu_fallback,61.88961119963032
304,anthropic,claude-haiku-4-5-20251001,bleu_fallback,18.1852348536183
305,anthropic,claude-haiku-4-5-20251001,bleu_fallback,25.167298372460507
306,anthropic,claude-haiku-4-5-20251001,bleu_fallback,40.52127766461668
307,anthropic,claude-haiku-4-5-20251001,bleu_fallback,52.42460112039547
308,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.625799890348224
309,anthropic,claude-haiku-4-5-20251001,bleu_fallback,50.31747626530137
310,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.657469807170696
311,anthropic,claude-haiku-4-5-20251001,bleu_fallback,0.3810758455886663
312,anthropic,claude-haiku-4-5-20251001,bleu_fallback,8.794090522118719
313,anthropic,claude-haiku-4-5-20251001,bleu_fallback,11.464137601742188
314,anthropic,claude-haiku-4-5-20251001,bleu_fallback,44.65497425644287
315,anthropic,claude-haiku-4-5-20251001,bleu_fallback,31.746034938659623
316,anthropic,claude-haiku-4-5-20251001,bleu_fallback,38.989389329183524
317,anthropic,claude-haiku-4-5-20251001,bleu_fallback,21.93456688254154
318,anthropic,claude-haiku-4-5-20251001,bleu_fallback,33.59973059005528
319,anthropic,claude-haiku-4-5-20251001,bleu_fallback,9.880782578056978
320,anthropic,claude-haiku-4-5-20251001,bleu_fallback,38.248364841415366
321,anthropic,claude-haiku-4-5-20251001,bleu_fallback,23.889283423721608
322,anthropic,claude-haiku-4-5-20251001,bleu_fallback,29.071536848410968
323,anthropic,claude-haiku-4-5-20251001,bleu_fallback,65.40585844910983
324,anthropic,claude-haiku-4-5-20251001,bleu_fallback,23.287896954139942
325,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.008468233477078
326,anthropic,claude-haiku-4-5-20251001,bleu_fallback,18.629879228682785
327,anthropic,claude-haiku-4-5-20251001,bleu_fallback,58.35260168180158
328,anthropic,claude-haiku-4-5-20251001,bleu_fallback,4.303846266589084
329,anthropic,claude-haiku-4-5-20251001,bleu_fallback,47.36579037277112
330,anthropic,claude-haiku-4-5-20251001,bleu_fallback,6.621586415997686
331,anthropic,claude-haiku-4-5-20251001,bleu_fallback,3.9936381761886643
332,anthropic,claude-haiku-4-5-20251001,bleu_fallback,70.71067811865478
333,anthropic,claude-haiku-4-5-20251001,bleu_fallback,9.864703138979419
334,anthropic,claude-haiku-4-5-20251001,bleu_fallback,15.047149445189385
335,anthropic,claude-haiku-4-5-20251001,bleu_fallback,40.9966061025422
336,anthropic,claude-haiku-4-5-20251001,bleu_fallback,11.016798394984658
337,anthropic,claude-haiku-4-5-20251001,bleu_fallback,38.86940269101141
338,anthropic,claude-haiku-4-5-20251001,bleu_fallback,26.47890035234149
339,anthropic,claude-haiku-4-5-20251001,bleu_fallback,12.571192676522521
340,anthropic,claude-haiku-4-5-20251001,bleu_fallback,28.83962490499146
341,anthropic,claude-haiku-4-5-20251001,bleu_fallback,14.628187563941417
342,anthropic,claude-haiku-4-5-20251001,bleu_fallback,5.816635421147515
343,anthropic,claude-haiku-4-5-20251001,bleu_fallback,9.519340818348473
344,anthropic,claude-haiku-4-5-20251001,bleu_fallback,38.27673535697135
345,anthropic,claude-haiku-4-5-20251001,bleu_fallback,38.59587492355308
346,anthropic,claude-haiku-4-5-20251001,bleu_fallback,36.00565854285029
347,anthropic,claude-haiku-4-5-20251001,bleu_fallback,18.36028134946796
348,anthropic,claude-haiku-4-5-20251001,bleu_fallback,33.260249505555045
349,anthropic,claude-haiku-4-5-20251001,bleu_fallback,24.384183193426086
350,anthropic,claude-haiku-4-5-20251001,bleu_fallback,22.089591134157878
351,anthropic,claude-haiku-4-5-20251001,bleu_fallback,31.7856029944176
352,anthropic,claude-haiku-4-5-20251001,bleu_fallback,53.12583871630397
353,anthropic,claude-haiku-4-5-20251001,bleu_fallback,31.17715320626358
354,anthropic,claude-haiku-4-5-20251001,bleu_fallback,25.736046616901806
355,anthropic,claude-haiku-4-5-20251001,bleu_fallback,41.11336169005198
356,anthropic,claude-haiku-4-5-20251001,bleu_fallback,6.870636427700047
357,anthropic,claude-haiku-4-5-20251001,bleu_fallback,100.00000000000004
358,anthropic,claude-haiku-4-5-20251001,bleu_fallback,2.996515740268936
359,anthropic,claude-haiku-4-5-20251001,bleu_fallback,47.2819053933973
360,anthropic,claude-haiku-4-5-20251001,bleu_fallback,34.986706663993346
361,anthropic,claude-haiku-4-5-20251001,bleu_fallback,53.7284965911771
362,anthropic,claude-haiku-4-5-20251001,bleu_fallback,25.172695697832534
363,anthropic,claude-haiku-4-5-20251001,bleu_fallback,18.75843820943395
364,anthropic,claude-haiku-4-5-20251001,bleu_fallback,36.520456995906514
365,anthropic,claude-haiku-4-5-20251001,bleu_fallback,58.77283725105319
